tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_kegiatan_str,nama_kegiatan,pagu_kegiatan,kd_kegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526449,12963348,"2.07.02.2.01","Penyusunan Rencana Tenaga Kerja (RTK)",103448800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526451,12963352,"2.07.03.2.01","Pelaksanaan Pelatihan berdasarkan Unit Kompetensi",27591347234,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526451,12963365,"2.07.03.2.02","Pembinaan Lembaga Pelatihan Kerja Swasta",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526451,12963369,"2.07.03.2.05","Pengukuran Produktivitas Tingkat Daerah Kabupaten/Kota",57590600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526466,12963379,"2.07.04.2.01","Pelayanan antar Kerja di Daerah",5737452700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526466,12963380,"2.07.04.2.03","Pengelolaan Informasi Pasar Kerja",904436600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526466,12963381,"2.07.04.2.04","Pelindungan PMI (Pra dan Purna Penempatan)",7969700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526473,12963397,"2.07.05.2.01","Pengesahan Peraturan Perusahaan dan Pendaftaran Perjanjian Kerja Bersama untuk Perusahaan yang Hanya Beroperasi dalam 1 (Satu) Daerah Kabupaten/Kota",69432800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526473,12963398,"2.07.05.2.02","Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",1063319890,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963400,"2.07.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",40000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963404,"2.07.01.2.02","Administrasi Keuangan Perangkat Daerah",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963405,"2.07.01.2.05","Administrasi Kepegawaian Perangkat Daerah",99841300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963407,"2.07.01.2.06","Administrasi Umum Perangkat Daerah",377987870,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963411,"2.07.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",2288382076,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526475,12963412,"2.07.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",505598000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152339,2526477,12963414,"3.32.03.2.01","Penataan Persebaran Penduduk yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967470,"5.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",196431500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967471,"5.01.01.2.02","Administrasi Keuangan Perangkat Daerah",26157900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967472,"5.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",6193800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967473,"5.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",623760000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967474,"5.01.01.2.06","Administrasi Umum Perangkat Daerah ",2360221950,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967475,"5.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",1564000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967476,"5.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",2563528593,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528873,12967477,"5.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",561946000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528871,12967478,"5.01.02.2.01","Penyusunan Perencanaan dan Pendanaan",1605687200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528871,12967479,"5.01.02.2.02","Analisis Data dan Informasi Pemerintahan Daerah Bidang Perencanaan Pembangunan Daerah",468309400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528871,12967480,"5.01.02.2.03","Pengendalian, Evaluasi dan Pelaporan Bidang Perencanaan Pembangunan Daerah",548971600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528871,12967481,"5.01.02.2.04","Implementasi Sistem Informasi Pemerintahan Daerah di Bidang Pembangunan Daerah",92658400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528872,12967482,"5.01.03.2.01","Koordinasi Perencanaan Bidang Pemerintahan dan Pembangunan Manusia",1292500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528872,12967483,"5.01.03.2.02","Koordinasi Perencanaan Bidang Perekonomian dan SDA (Sumber Daya Alam)",1171000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528872,12967484,"5.01.03.2.03","Koordinasi Perencanaan Bidang Infrastruktur dan Kewilayahan",1211000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528874,12967485,"5.05.02.2.01","Penelitian dan Pengembangan Bidang Penyelenggaraan Pemerintahan dan Pengkajian Peraturan",300000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528874,12967486,"5.05.02.1.02","Penelitian dan Pengembangan Bidang Sosial dan Kependudukan",450000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528874,12967487,"5.05.02.2.03","Penelitian dan Pengembangan Bidang Ekonomi dan Pembangunan",750000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314502,2528874,12967488,"5.05.02.2.04","Penelitian dan Pengembangan Bidang Ekonomi dan Pembangunan",1500000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60457,2528971,12967665,"1.02.02.2.01","Penyediaan Fasilitas Pelayanan Kesehatan untuk UKM dan UKP Kewenangan Daerah Kabupaten/Kota",22568701951,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60457,2528973,12967680,"1.02.01.2.02","Administrasi Keuangan Perangkat Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60457,2528973,12967683,"1.02.01.2.06","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60457,2528973,12967692,"1.02.01.2.10","Peningkatan Pelayanan BLUD",137150000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60456,2529853,12969310,"1.02.01.2.10","Peningkatan Pelayanan BLUD",195000000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,"5.02.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",1355335012,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971512,"5.02.01.2.02","Administrasi Keuangan Perangkat Daerah",124882500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971513,"5.02.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",7806450,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,"5.02.01.2.05","Administrasi Kepegawaian Perangkat Daerah",616598800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,"5.02.01.2.06","Administrasi Umum Perangkat Daerah",4474518400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971516,"5.02.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",2009812951,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971517,"5.02.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",9233840219,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971519,"5.02.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",4076442300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,"5.02.04.2.01","Kegiatan Pengelolaan Pendapatan Daerah",31168062058,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531034,12971646,"1.03.08.2.01","Penyelenggaraan Bangunan Gedung di Wilayah Daerah Kabupaten/Kota, Pemberian Izin Mendirikan Bangunan (IMB) dan Sertifikat Laik Fungsi Bangunan Gedung",122740948000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531035,12971647,"1.03.09.2.01","Penyelenggaraan Penataan Bangunan dan Lingkungannya di Daerah Kabupaten/Kota",900000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2534714,12993994,"2.11.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",15038973600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997222,"2.18.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",138280000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997226,"2.18.01.2.02","Administrasi Keuangan Perangkat Daerah",10522543774,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997231,"2.18.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",5560000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997233,"2.18.01.2.05","Administrasi Kepegawaian Perangkat Daerah",111660600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,"2.18.01.2.06","Administrasi Umum Perangkat Daerah",1044712789,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997252,"2.18.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",3872012181,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997254,"2.18.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",2058085500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997384,"2.18.02.2.01","Penetapan Pemberian Fasilitas/Insentif Dibidang Penanaman Modal yang Menjadi Kewenangan Daerah Kabupaten/Kota",640000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997386,"2.18.02.2.02","Pembuatan Peta Potensi Investasi Kabupaten/Kota",950000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535998,12997426,"2.18.03.2.01","Penyelenggaraan Promosi Penanaman Modal yang Menjadi Kewenangan Daerah Kabupaten/Kota",510279000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536000,12997435,"2.18.04.2.01","Pelayanan Perizinan dan Non Perizinan Secara Terpadu Satu Pintu dibidang Penanaman Modal yang Menjadi Kewenangan Daerah Kabupaten/ Kota",830000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536002,12997489,"2.18.05.2.01","Pengendalian Pelaksanaan Penanaman Modal yang Menjadi Kewenangan Daerah Kabupaten/Kota",600000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536005,12997502,"2.18.06.2.01","Pengelolaan Data dan Informasi Perizinan dan Non Perizinan yang Terintegrasi pada Tingkat Daerah Kabupaten/Kota",110000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",361176,2536996,12998907,"2.16.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",1043444184,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2534714,12998506,"2.11.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",518714800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007867,"4.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",11098929747,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007868,"4.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",19622202929,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007869,"4.01.01.2.13","Penataan Organisasi",1609180302,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007870,"4.01.01.2.06","Administrasi Umum Perangkat Daerah",11489037011,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007871,"4.01.02.2.04","Fasilitasi Kerja Sama Daerah",542491227,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007872,"4.01.02.2.03","Fasilitasi dan Koordinasi Hukum",1376960400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007873,"4.01.02.2.02","Pelaksanaan Kebijakan Kesejahteraan Rakyat",46469378921,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540101,13007874,"4.01.03.2.03","Pengelolaan Pengadaan Barang dan Jasa",1142291459,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540101,13007875,"4.01.03.2.04","Pemantauan Kebijakan Sumber Daya Alam",659985000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007876,"4.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",580950433,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540101,13007877,"4.01.03.2.02","Pelaksanaan Administrasi Pembangunan",859987000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540101,13007878,"4.01.03.2.01","Pelaksanaan Kebijakan Perekonomian",984640495,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007879,"4.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",227548000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007880,"4.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",429144799,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007881,"4.01.01.2.14","Pelaksanaan Protokol dan Komunikasi Pimpinan",2782774200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007882,"4.01.01.2.02","Administrasi Keuangan Perangkat Daerah",280326059,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007883,"4.01.02.2.01","Administrasi Tata Pemerintahan",835165560,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007884,"4.01.01.2.11","Administrasi Keuangan dan Operasional Kepala Daerah dan Wakil Kepala Daerah",589660000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007885,"4.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",4885111315,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007886,"4.01.01.2.12","Fasilitasi Kerumahtanggaan Sekretariat Daerah",1559265900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008571,"5.03.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",251270000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008572,"5.03.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",35421818,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008573,"5.03.01.2.06","Administrasi Umum Perangkat Daerah",458998650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008574,"5.03.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",1105947465,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540288,13008575,"5.03.02.2.04","Penilaian dan Evaluasi Kinerja Aparatur",394789000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540288,13008576,"5.03.02.2.01","Pengadaan, Pemberhentian dan Informasi Kepegawaian ASN",2327369388,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540289,13008577,"5.04.02.2.01","Pengembangan Kompetensi Teknis",1610620300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008578,"5.03.01.2.02","Administrasi Keuangan Perangkat Daerah",19950000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540289,13008579,"5.04.02.2.02","Sertifikasi, Kelembagaan, Pengembangan Kompetensi Manajerial dan Fungsional",5657323600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540288,13008580,"5.03.02.2.03","Pengembangan Kompetensi ASN",932505750,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540288,13008581,"5.03.02.2.02","Mutasi dan Promosi ASN",331632800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008582,"5.03.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",127680000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152132,2540287,13008583,"5.03.01.2.05","Administrasi Kepegawaian Perangkat Daerah",34857700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009009,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",93022500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009010,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",137640255,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540407,13009011,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",163743355,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540408,13009012,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",38095300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009013,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",35009200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540409,13009014,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",111238468,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009015,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",30377800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540407,13009016,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",11445300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540410,13009017,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",19930300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009018,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",3984200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540411,13009019,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",40040900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009020,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",257292215,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60472,2540406,13009021,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",24654200,0,false,"2025-10-10"
