tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_subkegiatan,kd_subkegiatan_str,nama_subkegiatan,pagu_subkegiatan,kd_subkegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60456,2529853,12969310,14509302,"1.02.01.2.10.0001","Pelayanan dan Penunjang Pelayanan BLUD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531034,12971646,14514170,"1.03.08.2.01.0019","Penyusunan Kebijakan terkait Penyelenggaraan Bangunan Gedung",100000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531034,12971646,14514171,"1.03.08.2.01.0021","Pembangunan, Pemanfaatan, Pelestariaan dan Pembongkaran Bangunan Gedung untuk Kepentingan Strategis Daerah Kabupaten/Kota",122240948000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531034,12971646,14514172,"1.03.08.2.01.0023","Penyelenggaraan Penerbitan Persetujuan Bangunan Gedung (PBG), Sertifikat Laik Fungsi (SLF), Surat Bukti Kepemilikan Bangunan Gedung (SBKBG), Rencana Teknis Pembongkaran Bangunan Gedung (RTB), Tim Profesi Ahli (TPA), Tim Penilai Teknis (TPT), Penilik, dan Pendataan Bangunan Gedung melalui SIMBG",400000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531035,12971647,14514173,"1.03.09.2.01.0008","Penataan Bangunan dan Lingkungan Kawasan Cagar Budaya, Kawasan Pariwisata, Kawasan Sistem Perkotaan Nasional dan Kawasan Strategis Lainnya",600000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2531035,12971647,14514174,"1.03.09.2.01.0010","Penyusunan Rencana dan Teknis Penataan Bangunan dan Lingkungan di Kawasan Strategis Daerah Kabupaten/Kota",300000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60456,2529853,12969310,14514260,"1.02.01.2.10.0001","Pelayanan dan Penunjang Pelayanan BLUD",2806396348,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534159,"5.02.04.2.01.0001","Perencanaan Pengelolaan Pajak Daerah ",955328933,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534162,"5.02.04.2.01.0002","Analisa dan Pengembangan Pajak Daerah, serta Penyusunan Kebijakan Pajak Daerah",968961613,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534164,"5.02.04.2.01.0004","Penyediaan Sarana dan Prasarana Pengelolaan Pajak Daerah ",1131006800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534173,"5.02.04.2.01.0005","Pendataan dan Pendaftaran Objek Pajak Daerah ",2042516300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534174,"5.02.04.2.01.0006","Pengolahan, Pemeliharaan, dan Pelaporan Basis Data Pajak Daerah",844747651,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534176,"5.02.04.2.01.0007","Penilaian Pajak Bumi dan Bangunan Perdesaan dan Perkotaan (PBBP2) serta Bea Perolehan Hak atas Tanah dan Bangunan (BPHTB)",15894729750,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534181,"5.02.04.2.01.0008","Penetapan Wajib Pajak Daerah ",1212668001,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534182,"5.02.04.2.01.0009","Pelayanan dan Konsultasi Pajak Daerah",100000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534183,"5.02.04.2.01.0010","Penelitian dan Verifikasi Data Pelaporan Pajak Daerah ",150000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534186,"5.02.04.2.01.0011","Penagihan Pajak Daerah",2306803716,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534191,"5.02.04.2.01.0012","Penyelesaian Keberatan Pajak Daerah ",716281170,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534207,"5.02.04.2.01.0013","Pengendalian, Pemeriksaan dan Pengawasan Pajak Daerah ",1367858119,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530682,12971522,14534212,"5.02.04.2.01.0014","Pembinaan dan Pengawasan Pengelolaan Pajak Daerah dan Retribusi Daerah ",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534221,"5.02.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534223,"5.02.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD ",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534224,"5.02.01.2.01.0003","Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534225,"5.02.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534227,"5.02.01.2.01.0005","Koordinasi dan Penyusunan Perubahan DPA- SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534229,"5.02.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD ",230634790,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534238,"5.02.01.2.01.0007","Evaluasi Kinerja Perangkat Daerah ",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534244,"5.02.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971503,14534249,"5.02.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971512,14534321,"5.02.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971512,14534324,"5.02.01.2.02.0006","Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971512,14534338,"5.02.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971513,14534343,"5.02.01.2.03.0001","Penyusunan Perencanaan Kebutuhan Barang Milik Daerah SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971513,14534345,"5.02.01.2.03.0004","Pembinaan, Pengawasan, dan Pengendalian Barang Milik Daerah pada SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,14534347,"5.02.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,14534351,"5.02.01.2.05.0005","Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,14534354,"5.02.01.2.05.0006","Pemulangan Pegawai yang Pensiun ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,14534359,"5.02.01.2.05.0009","Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971514,14534363,"5.02.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534366,"5.02.01.2.06.0001","Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534369,"5.02.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534372,"5.02.01.2.06.0003","Penyediaan Peralatan Rumah Tangga ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534376,"5.02.01.2.06.0004","Penyediaan Bahan Logistik Kantor ",1386023900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534380,"5.02.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",735063550,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534384,"5.02.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan ",94000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534395,"5.02.01.2.06.0007","Penyediaan Bahan/Material ",394744600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534402,"5.02.01.2.06.0008","Fasilitasi Kunjungan Tamu ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534407,"5.02.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD ",199517450,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971515,14534413,"5.02.01.2.06.0010","Penatausahaan Arsip Dinamis pada SKPD ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971516,14534428,"5.02.01.2.07.0001","Pengadaan Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971516,14534431,"5.02.01.2.07.0002","Pengadaan Kendaraan Dinas Operasional atau Lapangan ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971516,14534436,"5.02.01.2.07.0005","Pengadaan Mebel",241706500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971516,14534447,"5.02.01.2.07.0006","Pengadaan Peralatan dan Mesin Lainnya ",1768106451,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971517,14534453,"5.02.01.2.08.0001","Penyediaan Jasa Surat Menyurat ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971517,14534456,"5.02.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik ",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971517,14534488,"5.02.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor ",8535840245,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971519,14534514,"5.02.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan ",26000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971519,14534518,"5.02.01.2.09.0002","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan ",248000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971519,14534520,"5.02.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya ",520000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152302,2530708,12971519,14534524,"5.02.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya ",1539969900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2534714,12993994,14543848,"2.11.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997222,14545619,"2.18.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997222,14545660,"2.18.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997222,14545685,"2.18.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997222,14545693,"2.18.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997226,14545712,"2.18.01.2.02.0001","Penyediaan Gaji dan Tunjangan ASN",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997226,14545717,"2.18.01.2.02.0003","Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997226,14545720,"2.18.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997226,14545726,"2.18.01.2.02.0008","Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997231,14545787,"2.18.01.2.03.0006","Penatausahaan Barang Milik Daerah pada SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997233,14545796,"2.18.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997233,14545804,"2.18.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545816,"2.18.01.2.06.0001","Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545819,"2.18.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",489765481,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545822,"2.18.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545825,"2.18.01.2.06.0004","Penyediaan Bahan Logistik Kantor",84539900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545829,"2.18.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",54741600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545833,"2.18.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545838,"2.18.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997235,14545841,"2.18.01.2.06.0010","Penatausahaan Arsip Dinamis pada SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997252,14545851,"2.18.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997252,14545855,"2.18.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997254,14545863,"2.18.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997254,14545866,"2.18.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535991,12997254,14545871,"2.18.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997384,14545923,"2.18.02.2.01.0001","Penetapan Kebijakan Daerah Mengenai Pemberian Fasilitas/Insentif dan Kemudahan Penanaman Modal",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997384,14545927,"2.18.02.2.01.0003","Fasilitasi Kemitraan yang dilakukan oleh Pemerintah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997384,14545939,"2.18.02.2.01.0004","Rekomendasi kebijakan sektor usaha yang regulasinya diharmonisasi terkait Perizinan Berusaha Berbasis Resiko",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997386,14545946,"2.18.02.2.02.0001","Penyusunan Rencana Umum Penanaman Modal Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997386,14545953,"2.18.02.2.02.0003","Pemutakhiran data potensi investasi daerah pada Sistem PIR (Potensi Investasi Regional)",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535994,12997386,14545960,"2.18.02.2.02.0004","Penyusunan Peta Potensi Investasi Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535998,12997426,14545990,"2.18.03.2.01.0002","Pelaksanaan Kegiatan Promosi Penanaman Modal Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2535998,12997426,14545995,"2.18.03.2.01.0003","Penyusunan Strategi Promosi Penanaman Modal Kewenangan Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536000,12997435,14546004,"2.18.04.2.01.0005","Koordinasi dan Sinkronisasi Penetapan Pemberian Fasilitas/Insentif Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536000,12997435,14546011,"2.18.04.2.01.0006","Penyediaan Pelayanan Perizinan Berusaha melalui Sistem Perizinan Berusaha Berbasis Risiko Terintegrasi secara Elektronik",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536000,12997435,14546061,"2.18.04.2.01.0007","Penyediaan dan pengelolaan Layanan konsultasi perizinan berusaha berbasis risiko",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536000,12997435,14546064,"2.18.04.2.01.0008","Pemantauan, analisis, evaluasi, dan pelaporan di bidang perizinan berusaha berbasis risiko",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536002,12997489,14546083,"2.18.05.2.01.0004","Penyelesaian Permasalahan dan Hambatan yang dihadapi Pelaku Usaha dalam merealisasikan Kegiatan Usahanya",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536002,12997489,14546090,"2.18.05.2.01.0005","Bimbingan Teknis kepada Pelaku Usaha",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536002,12997489,14546097,"2.18.05.2.01.0006","Pengawasan Penanaman Modal",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96027,2536005,12997502,14546105,"2.18.06.2.01.0002","Pengolahan, Penyajian dan Pemanfaatan Data dan Informasi Perizinan Berbasis Sistem Pelayanan Perizinan Berusaha Terintegrasi secara Elektronik",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2534714,12998506,14547745,"2.11.01.2.09.0002","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",361176,2536996,12998907,14548493,"2.16.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007867,14555253,"4.01.01.2.09.0011","Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya",956455100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007867,14555254,"4.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",4297009247,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007868,14555255,"4.01.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",11859074879,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007867,14555256,"4.01.01.2.09.0002","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",3675260000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007869,14555257,"4.01.01.2.13.0004","Monitoring, Evaluasi dan Pengendalian Kualitas Pelayanan Publik dan Tata Laksana",260000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007870,14555258,"4.01.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",323612100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540099,13007869,14555259,"4.01.01.2.13.0003","Peningkatan Kinerja dan Reformasi Birokrasi",512003734,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007871,14555260,"4.01.02.2.04.0001","Fasilitasi Kerja Sama Dalam Negeri",113688477,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007872,14555261,"4.01.02.2.03.0002","Fasilitasi Bantuan Hukum",530464050,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60442,2540100,13007873,14555262,"4.01.02.2.02.0002","Pelaksanaan Kebijakan, Evaluasi, dan Capaian Kinerja Terkait Kesejahteraan Sosial",264004800,0,false,"2025-10-10"
